Policy,Category,Indicator,Unit,rank,score
H7_Vaccination policy,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,6,0.05533598560103103
H7_Vaccination policy,Health,"Immunization, measles (% of children ages 12-23 months)",percent,7,0.05529887890710542
H7_Vaccination policy,Health,Prevalence of chronic kidney disease,percent,8,0.054103262027708966
H7_Vaccination policy,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,9,0.053201401983445806
H7_Vaccination policy,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,10,0.048531863526611166
H7_Vaccination policy,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.045391919368294925
H7_Vaccination policy,Health,"Nurses and midwives (per 1,000 people)",Ones,12,0.04451079189602583
H7_Vaccination policy,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",13,0.041647752276420966
H7_Vaccination policy,Health,Prevalence of Respiratory infections and tuberculosis,percent,14,0.040400522814943794
H7_Vaccination policy,Health,Prevalence of down syndrome,percent,15,0.03872601618465375
H7_Vaccination policy,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),16,0.03575878173141063
H7_Vaccination policy,Health,Prevalence of Diabetes,percent,17,0.03467891311031365
H7_Vaccination policy,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,18,0.029718385757853176
H7_Vaccination policy,Health,Hospital beds (per 10 000 population),Ones,19,0.022681914425407693
H7_Vaccination policy,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,20,0.017020302831634943
H7_Vaccination policy,Health,Prevalence of Hypertensive heart disease,percent,21,0.013294125582200021
H7_Vaccination policy,Health,"Physicians (per 1,000 people)",Ones,22,0.01085441046311002
H7_Vaccination policy,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
H8_Protection of elderly people,Health,Prevalence of anxiety disorders,percent,1,0.08628343284645022
H8_Protection of elderly people,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.08620032181941385
H8_Protection of elderly people,Health,Prevalence of chronic kidney disease,percent,3,0.07074154708005052
H8_Protection of elderly people,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,4,0.06367041594043106
H8_Protection of elderly people,Health,Prevalence of total cancers,percent,5,0.06217684185943825
H8_Protection of elderly people,Health,Prevalence of Depressive disorders,percent,6,0.059552301889432786
H8_Protection of elderly people,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,7,0.05026429775694312
H8_Protection of elderly people,Health,Prevalence of Diabetes,percent,8,0.04867672666440237
H8_Protection of elderly people,Health,Prevalence of Respiratory infections and tuberculosis,percent,9,0.04848354559133815
H8_Protection of elderly people,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",10,0.04844765004291693
H8_Protection of elderly people,Health,Hospital beds (per 10 000 population),Ones,11,0.0445436774089464
H8_Protection of elderly people,Health,"Nurses and midwives (per 1,000 people)",Ones,12,0.04238402547010204
H8_Protection of elderly people,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),13,0.041225162754435815
H8_Protection of elderly people,Health,Prevalence of Hypertensive heart disease,percent,14,0.035091058753303574
H8_Protection of elderly people,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,15,0.03499769215298796
H8_Protection of elderly people,Health,Prevalence of obesity,percent,16,0.03234580995150843
H8_Protection of elderly people,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",17,0.03107563535850944
H8_Protection of elderly people,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,18,0.028037886183248404
H8_Protection of elderly people,Health,Prevalence of down syndrome,percent,19,0.02647536912074181
H8_Protection of elderly people,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,20,0.02594879905948032
H8_Protection of elderly people,Health,"Physicians (per 1,000 people)",Ones,21,0.022962003809554578
H8_Protection of elderly people,Health,"Immunization, measles (% of children ages 12-23 months)",percent,22,0.010415798486363982
H8_Protection of elderly people,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
C1_School closing,Social issues ,Proportion of people living below 50 percent of median income (%),proportion,1,0.10755974169577918
C1_School closing,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",proportion,2,0.10499204842467087
C1_School closing,Social issues ,Press freedom score,score,3,0.08991133289822249
C1_School closing,Social issues ,Coverage of social safety net programs (% of population),proportion,4,0.0859095633223784
C1_School closing,Social issues ,Progression to secondary school (%),proportion,5,0.08134561767164583
C1_School closing,Social issues ,Coverage of unemployment benefits and ALMP (% of population),proportion,6,0.07610322100586928
C1_School closing,Social issues ,Proportion of seats held by women in national parliaments (%),proportion,7,0.07211501371481502
C1_School closing,Social issues ," ""Educational attainment, at least Bachelors or equivalent, population 25+, total (%) (cumulative)"",proportion)",,8,0.06479841427104693
C1_School closing,Social issues ,Proportion of women in managerial positions (%),percent,9,0.06281404147810334
C1_School closing,Social issues ,"Primary completion rate, total (% of relevant age group)",proportion,10,0.05732442535985197
C1_School closing,Social issues ,Women who believe a husband is justified in beating his wife (any of five reasons) (%),proportion,11,0.05633083548483785
C1_School closing,Social issues ,"Intentional homicides (per 100,000 people)","proportion, pero 100,000 people",12,0.04709362493362276
C1_School closing,Social issues ,Net migration,net total / data are 5 year estimates,13,0.04040199209520763
C1_School closing,Social issues ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),proportion,14,0.021167508054791406
C1_School closing,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),proportion,15,0.019822998619571135
C1_School closing,Social issues ,"Intentional homicides (per 100,000 people)","proportion, per 100,000 people",16,0.012309620969585756
C1_School closing,Social issues ,Gini index (World Bank estimate),index ,17,0.0
C2_Workplace closing,Social issues ,Proportion of people living below 50 percent of median income (%),proportion,1,0.14307283236303536
C2_Workplace closing,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",proportion,2,0.09525412599449039
C2_Workplace closing,Social issues ,Press freedom score,score,3,0.09448009295936217
C2_Workplace closing,Social issues ,Coverage of social safety net programs (% of population),proportion,4,0.08450425218748495
C2_Workplace closing,Social issues ,Progression to secondary school (%),proportion,5,0.08409965882551566
C2_Workplace closing,Social issues ,Net migration,net total / data are 5 year estimates,6,0.07985874051090319
C2_Workplace closing,Social issues ,"Intentional homicides (per 100,000 people)","proportion, pero 100,000 people",7,0.0784780124414453
C2_Workplace closing,Social issues ,Women who believe a husband is justified in beating his wife (any of five reasons) (%),proportion,8,0.056206154483709136
C2_Workplace closing,Social issues ," ""Educational attainment, at least Bachelors or equivalent, population 25+, total (%) (cumulative)"",proportion)",,9,0.05169538852197746
C2_Workplace closing,Social issues ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),proportion,10,0.0469872178205669
C2_Workplace closing,Social issues ,"Primary completion rate, total (% of relevant age group)",proportion,11,0.03968201202604917
C2_Workplace closing,Social issues ,Proportion of women in managerial positions (%),percent,12,0.03777455512505631
C2_Workplace closing,Social issues ,Proportion of seats held by women in national parliaments (%),proportion,13,0.033561235855467234
C2_Workplace closing,Social issues ,Coverage of unemployment benefits and ALMP (% of population),proportion,14,0.03281873176212159
C2_Workplace closing,Social issues ,Gini index (World Bank estimate),index ,15,0.028648721966410537
C2_Workplace closing,Social issues ,"Intentional homicides (per 100,000 people)","proportion, per 100,000 people",16,0.012878267156404544
C2_Workplace closing,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),proportion,17,0.0
C3_Cancel public events,Social issues ,Proportion of people living below 50 percent of median income (%),proportion,1,0.13108131159547928
C3_Cancel public events,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",proportion,2,0.09616895045203104
C3_Cancel public events,Social issues ,Press freedom score,score,3,0.09258062220167314
C3_Cancel public events,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),proportion,4,0.09223663661669407
C3_Cancel public events,Social issues ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),proportion,5,0.08768214251967929
C3_Cancel public events,Social issues ,"Primary completion rate, total (% of relevant age group)",proportion,6,0.08101609989749935
C3_Cancel public events,Social issues ,Proportion of women in managerial positions (%),percent,7,0.07151470563110975
C3_Cancel public events,Social issues ," ""Educational attainment, at least Bachelors or equivalent, population 25+, total (%) (cumulative)"",proportion)",,8,0.0625971782971394
C3_Cancel public events,Social issues ,Coverage of social safety net programs (% of population),proportion,9,0.052589335652024956
C3_Cancel public events,Social issues ,Progression to secondary school (%),proportion,10,0.05077233453828134
C3_Cancel public events,Social issues ,Net migration,net total / data are 5 year estimates,11,0.05040291851918341
C3_Cancel public events,Social issues ,Proportion of seats held by women in national parliaments (%),proportion,12,0.04196570468475643
C3_Cancel public events,Social issues ,"Intentional homicides (per 100,000 people)","proportion, per 100,000 people",13,0.041770105767635006
C3_Cancel public events,Social issues ,Coverage of unemployment benefits and ALMP (% of population),proportion,14,0.02742039411372046
C3_Cancel public events,Social issues ,Women who believe a husband is justified in beating his wife (any of five reasons) (%),proportion,15,0.012636171663318483
C3_Cancel public events,Social issues ,Gini index (World Bank estimate),index ,16,0.007565387849774565
C3_Cancel public events,Social issues ,"Intentional homicides (per 100,000 people)","proportion, pero 100,000 people",17,0.0
C4_Restrictions on gatherings,Social issues ,Proportion of people living below 50 percent of median income (%),proportion,1,0.11711885452325371
C4_Restrictions on gatherings,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",proportion,2,0.10636215045606015
C4_Restrictions on gatherings,Social issues ,Press freedom score,score,3,0.10384321199039376
C4_Restrictions on gatherings,Social issues ,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),proportion,4,0.09306026877518365
C4_Restrictions on gatherings,Social issues ,Proportion of women in managerial positions (%),percent,5,0.07901052511911387
C4_Restrictions on gatherings,Social issues ," ""Educational attainment, at least Bachelors or equivalent, population 25+, total (%) (cumulative)"",proportion)",,6,0.07224295775519056
C4_Restrictions on gatherings,Social issues ,Progression to secondary school (%),proportion,7,0.07114513116768317
C4_Restrictions on gatherings,Social issues ,Proportion of seats held by women in national parliaments (%),proportion,8,0.060946614734155406
C4_Restrictions on gatherings,Social issues ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),proportion,9,0.052754202116930056
