Country,Policy,score,score_level
Turkey,H4_Emergency investment in healthcare,0.003552291875732928,very low
Turkey,H5_Investment in vaccines,0.0,very low
Uganda,H7_Vaccination policy,0.09340123611405822,very high
Uganda,C8_International travel controls,0.07769367783408147,very high
Uganda,C2_Workplace closing,0.07276670092667983,very high
Uganda,E2_Debt/contract relief,0.07164210843330313,very high
Uganda,C1_School closing,0.06874337215019494,high
Uganda,C5_Close public transport,0.06616648462136536,high
Uganda,C7_Restrictions on internal movement,0.05941645628417616,high
Uganda,H3_Contact tracing,0.058735894805533595,high
Uganda,H6_Facial Coverings,0.05531452204766076,medium
Uganda,H5_Investment in vaccines,0.04821619393288349,medium
Uganda,C6_Stay at home requirements,0.046873673203997164,medium
Uganda,E3_Fiscal measures,0.046302087875361705,medium
Uganda,H1_Public information campaigns,0.04188320985705502,low
Uganda,H2_Testing policy,0.041775940324245794,low
Uganda,E4_International support,0.03524629821009669,low
Uganda,H4_Emergency investment in healthcare,0.03471437323327644,low
Uganda,E1_Income support,0.03264635522399864,very low
Uganda,C4_Restrictions on gatherings,0.028900016023039876,very low
Uganda,C3_Cancel public events,0.0195613988989919,very low
Uganda,H8_Protection of elderly people,0.0,very low
Ukraine,H7_Vaccination policy,0.0988389688149347,very high
Ukraine,H2_Testing policy,0.07918539570527985,very high
Ukraine,C5_Close public transport,0.07112863352735481,very high
Ukraine,C4_Restrictions on gatherings,0.06665144844517151,very high
Ukraine,C2_Workplace closing,0.06519215446330735,high
Ukraine,H6_Facial Coverings,0.06442305635774671,high
Ukraine,H8_Protection of elderly people,0.061817532798498234,high
Ukraine,C8_International travel controls,0.058196932572285726,high
Ukraine,H4_Emergency investment in healthcare,0.056398055051794564,medium
Ukraine,H3_Contact tracing,0.05528818477981878,medium
Ukraine,C3_Cancel public events,0.05081377781030632,medium
Ukraine,E2_Debt/contract relief,0.046110550903050544,medium
Ukraine,H5_Investment in vaccines,0.04465536498463518,low
Ukraine,E3_Fiscal measures,0.04083034254437396,low
Ukraine,H1_Public information campaigns,0.039049503882548096,low
Ukraine,E4_International support,0.03843760955721408,low
Ukraine,E1_Income support,0.03714648631142099,very low
Ukraine,C7_Restrictions on internal movement,0.023480132712471,very low
Ukraine,C6_Stay at home requirements,0.0023558687777873923,very low
Ukraine,C1_School closing,0.0,very low
United Arab Emirates,H7_Vaccination policy,0.10943088684035789,very high
United Arab Emirates,C8_International travel controls,0.10183497251996389,very high
United Arab Emirates,H2_Testing policy,0.08454489228747715,very high
United Arab Emirates,C1_School closing,0.07769362019428235,very high
United Arab Emirates,H8_Protection of elderly people,0.0773072046980272,high
United Arab Emirates,H6_Facial Coverings,0.07491006906977342,high
United Arab Emirates,C5_Close public transport,0.07195792434028789,high
United Arab Emirates,C7_Restrictions on internal movement,0.06578121886477344,high
United Arab Emirates,C2_Workplace closing,0.05031817668732275,medium
United Arab Emirates,C4_Restrictions on gatherings,0.04551484359213927,medium
United Arab Emirates,E3_Fiscal measures,0.039529839847994054,medium
United Arab Emirates,C6_Stay at home requirements,0.03819273597026787,medium
United Arab Emirates,H5_Investment in vaccines,0.03734195489228996,low
United Arab Emirates,E2_Debt/contract relief,0.03171054091072471,low
United Arab Emirates,C3_Cancel public events,0.03085393573394684,low
United Arab Emirates,H3_Contact tracing,0.028063293289385106,low
United Arab Emirates,E1_Income support,0.018222324082136022,very low
United Arab Emirates,E4_International support,0.01648365268094989,very low
United Arab Emirates,H1_Public information campaigns,0.0003079134979007426,very low
United Arab Emirates,H4_Emergency investment in healthcare,0.0,very low
United Kingdom,C8_International travel controls,0.0945308123178577,very high
United Kingdom,H6_Facial Coverings,0.07757807569303617,very high
United Kingdom,C1_School closing,0.07279409140588607,very high
United Kingdom,H7_Vaccination policy,0.07079853674910842,very high
United Kingdom,C6_Stay at home requirements,0.06905810737263783,high
United Kingdom,H3_Contact tracing,0.06648730763984442,high
United Kingdom,E3_Fiscal measures,0.0659936509948004,high
United Kingdom,C4_Restrictions on gatherings,0.06585892471446349,high
United Kingdom,C7_Restrictions on internal movement,0.06225691759236715,medium
United Kingdom,C3_Cancel public events,0.06175096538883282,medium
United Kingdom,E4_International support,0.058603984826808224,medium
United Kingdom,C2_Workplace closing,0.04997768180879557,medium
United Kingdom,H8_Protection of elderly people,0.04864414415124771,low
United Kingdom,H5_Investment in vaccines,0.04088758869879322,low
United Kingdom,H2_Testing policy,0.02672755739121017,low
United Kingdom,C5_Close public transport,0.024860092881455225,low
United Kingdom,H4_Emergency investment in healthcare,0.0236636217280312,very low
United Kingdom,E2_Debt/contract relief,0.019022858546495776,very low
United Kingdom,H1_Public information campaigns,0.0005050800983282727,very low
United Kingdom,E1_Income support,0.0,very low
United States,H7_Vaccination policy,0.09471353098812077,very high
United States,H6_Facial Coverings,0.09074629730466549,very high
United States,C1_School closing,0.08739518158577486,very high
United States,C2_Workplace closing,0.07756488899079264,very high
United States,C7_Restrictions on internal movement,0.0679728956041033,high
United States,C6_Stay at home requirements,0.058347169449852465,high
United States,C4_Restrictions on gatherings,0.05684769094194692,high
United States,H5_Investment in vaccines,0.05059234733769659,high
United States,E3_Fiscal measures,0.049233726120008,medium
United States,C3_Cancel public events,0.048707392418288996,medium
United States,E4_International support,0.04865613426213512,medium
United States,H4_Emergency investment in healthcare,0.04766405526031922,medium
United States,E1_Income support,0.0399033107299621,low
United States,C5_Close public transport,0.038757327603328035,low
United States,H8_Protection of elderly people,0.03869610051685957,low
United States,H1_Public information campaigns,0.034618793032938466,low
United States,C8_International travel controls,0.032982323872188184,very low
United States,H2_Testing policy,0.02273928149390049,very low
United States,E2_Debt/contract relief,0.013861552487118664,very low
United States,H3_Contact tracing,0.0,very low
Uruguay,H7_Vaccination policy,0.1026871575854896,very high
Uruguay,C1_School closing,0.08947496327894303,very high
Uruguay,C4_Restrictions on gatherings,0.07977384886689463,very high
Uruguay,C7_Restrictions on internal movement,0.07065238024347369,very high
Uruguay,H2_Testing policy,0.07055142761269989,high
Uruguay,E1_Income support,0.06329166689373279,high
Uruguay,E3_Fiscal measures,0.06310757490492755,high
Uruguay,C6_Stay at home requirements,0.062020720933259506,high
Uruguay,H8_Protection of elderly people,0.06123948086033721,medium
Uruguay,C2_Workplace closing,0.05482323476907377,medium
Uruguay,C5_Close public transport,0.05398689617967687,medium
Uruguay,H4_Emergency investment in healthcare,0.05139050636349447,medium
Uruguay,C3_Cancel public events,0.04666817569471935,low
Uruguay,H5_Investment in vaccines,0.034869752124156876,low
Uruguay,H6_Facial Coverings,0.03437758919514911,low
Uruguay,E2_Debt/contract relief,0.022726396830708505,low
Uruguay,C8_International travel controls,0.019383682601380188,very low
Uruguay,H1_Public information campaigns,0.01719086522172001,very low
Uruguay,E4_International support,0.0017836798401627259,very low
Uruguay,H3_Contact tracing,0.0,very low
Uzbekistan,C1_School closing,0.09248829471734601,very high
Uzbekistan,H6_Facial Coverings,0.08619056584731187,very high
Uzbekistan,C2_Workplace closing,0.08585489547808421,very high
Uzbekistan,C8_International travel controls,0.0832536599464497,very high
Uzbekistan,H7_Vaccination policy,0.08208156815647717,high
Uzbekistan,C5_Close public transport,0.06264254794063648,high
Uzbekistan,H4_Emergency investment in healthcare,0.06259231744883507,high
Uzbekistan,C7_Restrictions on internal movement,0.05791166443116868,high
Uzbekistan,H8_Protection of elderly people,0.05305219947695926,medium
Uzbekistan,C4_Restrictions on gatherings,0.05083809586101136,medium
Uzbekistan,E1_Income support,0.04481636349222689,medium
Uzbekistan,H2_Testing policy,0.04332208493095861,medium
Uzbekistan,C3_Cancel public events,0.042151941854511245,low
Uzbekistan,E3_Fiscal measures,0.033901007209024676,low
Uzbekistan,E2_Debt/contract relief,0.027902393261514623,low
Uzbekistan,H5_Investment in vaccines,0.02692060980806074,low
Uzbekistan,C6_Stay at home requirements,0.026605586030025774,very low
Uzbekistan,H3_Contact tracing,0.019095668542967528,very low
Uzbekistan,E4_International support,0.01837853556642998,very low
Uzbekistan,H1_Public information campaigns,0.0,very low
Vanuatu,H3_Contact tracing,0.09008911134924297,very high
Vanuatu,E2_Debt/contract relief,0.08000608861416644,very high
Vanuatu,H7_Vaccination policy,0.07247077546870007,very high
Vanuatu,C8_International travel controls,0.0698302150231261,very high
Vanuatu,C2_Workplace closing,0.06723442256152101,high
Vanuatu,H8_Protection of elderly people,0.06703364490224673,high
Vanuatu,C7_Restrictions on internal movement,0.0630874107095569,high
Vanuatu,H1_Public information campaigns,0.0548719957105484,high
Vanuatu,H6_Facial Coverings,0.05290531154320433,medium
Vanuatu,H5_Investment in vaccines,0.04896033821177231,medium
Vanuatu,H4_Emergency investment in healthcare,0.04714649481886923,medium
Vanuatu,H2_Testing policy,0.04686477318485121,medium
Vanuatu,C1_School closing,0.04670574748832414,low
Vanuatu,E4_International support,0.04131624919867635,low
Vanuatu,E1_Income support,0.03743539689035532,low
Vanuatu,C6_Stay at home requirements,0.03681393892426615,low
Vanuatu,C5_Close public transport,0.03331331639039044,very low
Vanuatu,C4_Restrictions on gatherings,0.03211687257839968,very low
Vanuatu,C3_Cancel public events,0.011797896431782277,very low
Vanuatu,E3_Fiscal measures,0.0,very low
Venezuela,H6_Facial Coverings,0.08246790134372481,very high
Venezuela,H8_Protection of elderly people,0.07426651079388688,very high
Venezuela,C5_Close public transport,0.07406535439492495,very high
Venezuela,H7_Vaccination policy,0.07341882084908846,very high
Venezuela,C7_Restrictions on internal movement,0.07271265644347603,high
Venezuela,C2_Workplace closing,0.071378228010846,high
Venezuela,E1_Income support,0.06586322897489537,high
Venezuela,H4_Emergency investment in healthcare,0.05735356621467733,high
Venezuela,C4_Restrictions on gatherings,0.0566354909751454,medium
Venezuela,C6_Stay at home requirements,0.05168882748083364,medium
Venezuela,H5_Investment in vaccines,0.05047628021762063,medium
Venezuela,E2_Debt/contract relief,0.042290096910814715,medium
Venezuela,H2_Testing policy,0.041533535427171336,low
Venezuela,C8_International travel controls,0.039964315804235866,low
Venezuela,C1_School closing,0.03851454830026042,low
Venezuela,H3_Contact tracing,0.0383056002619233,low
Venezuela,H1_Public information campaigns,0.024557865641172343,very low
Venezuela,E4_International support,0.023179911754535265,very low
Venezuela,C3_Cancel public events,0.021327260200767095,very low
Venezuela,E3_Fiscal measures,0.0,very low
Yemen,H7_Vaccination policy,0.13464993718189414,very high
Yemen,H2_Testing policy,0.08896547420880031,very high
Yemen,C2_Workplace closing,0.07707965126488436,very high
Yemen,C3_Cancel public events,0.06740501385737198,very high
Yemen,C8_International travel controls,0.06293811581552247,high
Yemen,H6_Facial Coverings,0.060447442420144826,high
Yemen,C1_School closing,0.06026145994003961,high
Yemen,H4_Emergency investment in healthcare,0.05923913688746811,high
Yemen,C7_Restrictions on internal movement,0.057357021916217596,medium
Yemen,H3_Contact tracing,0.054505918412743375,medium
Yemen,C6_Stay at home requirements,0.0523978941861856,medium
Yemen,H5_Investment in vaccines,0.05228950161319536,medium
Yemen,E3_Fiscal measures,0.04886747560662521,low
Yemen,H1_Public information campaigns,0.04299805932554049,low
Yemen,E4_International support,0.029753477482851363,low
Yemen,E2_Debt/contract relief,0.01789809729924577,low
Yemen,E1_Income support,0.014990177629959014,very low
Yemen,C5_Close public transport,0.011035489904473375,very low
Yemen,C4_Restrictions on gatherings,0.006920655046837364,very low
Yemen,H8_Protection of elderly people,0.0,very low
Zambia,C3_Cancel public events,0.0967774256264653,very high
Zambia,E2_Debt/contract relief,0.0864070235135982,very high
Zambia,H7_Vaccination policy,0.0819272537146791,very high
Zambia,C4_Restrictions on gatherings,0.07288101453480074,very high
Zambia,C1_School closing,0.07138920938554257,high
Zambia,H2_Testing policy,0.06942534244625902,high
Zambia,C6_Stay at home requirements,0.06486174145832448,high
Zambia,C8_International travel controls,0.06047374660351975,high
Zambia,H6_Facial Coverings,0.056949703687880486,medium
Zambia,E3_Fiscal measures,0.055780560466846776,medium
Zambia,C2_Workplace closing,0.04835328130109574,medium
Zambia,H4_Emergency investment in healthcare,0.047558403975123266,medium
Zambia,C7_Restrictions on internal movement,0.04292795094200711,low
Zambia,E4_International support,0.04170102561264704,low
Zambia,H1_Public information campaigns,0.028044486947860704,low
Zambia,E1_Income support,0.02711245971560213,low
Zambia,H3_Contact tracing,0.020954383801168805,very low
Zambia,H5_Investment in vaccines,0.016317059719104954,very low
Zambia,C5_Close public transport,0.01015792654747395,very low
Zambia,H8_Protection of elderly people,0.0,very low
Zimbabwe,H2_Testing policy,0.09515951320234498,very high
Zimbabwe,C4_Restrictions on gatherings,0.09155490223854482,very high
Zimbabwe,C2_Workplace closing,0.08759835559513801,very high
Zimbabwe,C6_Stay at home requirements,0.0872751528614627,very high
